Filenames,Contents
train2011-1369_000008.jpg,"d'agréer, Madame, Monsieur, l'expression de mes sentiments"
train2011-1369_000009.jpg,distingués.
train2011-1370_000001.jpg,Je vous écris pour solliciter la réponse du courrier que je
train2011-1370_000002.jpg,vous ai adressé le mois dernier pour avoir des renseignements.
train2011-1370_000003.jpg,Voici ma référence client : ZYTBV49.
train2011-1370_000004.jpg,"Très cordialement,"
train2011-1371_000001.jpg,Je vais vous signaler une difficulté passagère pour
train2011-1371_000002.jpg,le paiement de mon prêt.
train2011-1371_000003.jpg,"En effet, mes mensualités ainsi que mon endettement"
train2011-1371_000004.jpg,est devenu trop important.
train2011-1371_000005.jpg,"Pour cette raison, je vous demande si vous pourriez"
train2011-1371_000006.jpg,avoir la gentillesse de bien vouloir m'échelonner ma dette
train2011-1371_000007.jpg,afin que mes mensualités diminuent.
train2011-1371_000008.jpg,"En vous remerciant par avance, je vous prie d'agréer,"
train2011-1371_000009.jpg,Monsieur mes salutations distinguées.
train2011-1372_000001.jpg,"Suite à la vente de mon véhicule, je vous demande de résilier"
train2011-1372_000002.jpg,le contrat d'assurance de ce dernier.
train2011-1372_000003.jpg,Je vous joins le certificat de cession et vous rappelle ma référence
train2011-1372_000004.jpg,client : SWFBR24.
train2011-1372_000005.jpg,"Je vous prie d'agréer, Madame, Monsieur, l'expression de mes"
train2011-1372_000006.jpg,salutations distinguées.
train2011-1373_000001.jpg,"Par cette lettre, je vous informe du changement de mes données"
train2011-1373_000002.jpg,personnelles que j'ai inscrit dans votre établissement. Ma référence
train2011-1373_000003.jpg,"client est : VEUVQ29. En raison du déménagement, mes nouvelles"
train2011-1373_000004.jpg,coordonnées téléphoniques est : 03 82 67 54 81.
train2011-1373_000005.jpg,Je vous  demanderai  donc de bien vouloir effectuer ce changement.
train2011-1373_000006.jpg,"Je vous prie d'agréer, Madame, Monsieur, mes  saluations"
train2011-1373_000007.jpg,distinguées.
train2011-1374_000001.jpg,"A la suite de notre conversation téléphonique, je vous confirme mon insatisfaction auprès"
train2011-1374_000002.jpg,de votre service
train2011-1374_000003.jpg,"En effet, j'ai constaté une multiplication  d'erreures  de prélèvements."
train2011-1374_000004.jpg,C'est pour cela que je désire résilier mon compte dans les meilleurs délais
train2011-1374_000005.jpg,"Veuillez  resevoir,  Monsieur, l'expression de mes sincères salutations."
train2011-1375_000001.jpg,"Lors de la foire de Grundwiller de septembre 2005,"
train2011-1375_000002.jpg,un de vos colloborateurs m'avait remis le catalogue 2005
train2011-1375_000003.jpg,de vos produits. J'avais d'ailleurs passé commande
train2011-1375_000004.jpg,sur ce stand (référence Client : LTMN023).
train2011-1375_000005.jpg,Je reprends contact avec vous pour recevoir
train2011-1375_000006.jpg,le catalogue 2006 de vos produits.
train2011-1375_000007.jpg,"Dans l'attente de le recevoir, je vous prie"
train2011-1375_000008.jpg,"d'agréer, Madame, Monsieur, l'expression de mes"
train2011-1375_000009.jpg,salutations distinguées
train2011-1376_000001.jpg,Je vous adresse ce courrier afin d'opérer une modification de commande.
train2011-1376_000002.jpg,Je souhaiterais augmenter d'un coefficient deux les quantité d'actions boursières
train2011-1376_000003.jpg,commandées.
train2011-1376_000004.jpg,Vous pouvez me joindre au numéro suivant : 03 16 42 59 38.
train2011-1376_000005.jpg,"Je vous prie de recevoir, Monsieur le Directeur,"
train2011-1376_000006.jpg,mes respectueuses salutations.
train2011-1377_000001.jpg,Dans le cadre de mon contrat multirisque habitation
train2011-1377_000002.jpg,"référencé ci-dessus, je vous contacte suite à la"
train2011-1377_000003.jpg,chute d'un arbre sur la toiture de mon domicile.
train2011-1377_000004.jpg,Le pan nord a partiellement été endommagé affectant
train2011-1377_000005.jpg,les tuiles mais également la charpente en partie.
train2011-1377_000006.jpg,Je vous serais gré de bien vouloir mandater un
train2011-1377_000007.jpg,expert afin d'évaluer l'ampleur des  dégats .
train2011-1377_000008.jpg,"Dans l'attente d'une réponse de votre part, je vous prie"
train2011-1377_000009.jpg,"d'agréer, Madame, Monsieur, l'expression de mes salutations distinguées."
train2011-1378_000001.jpg,"Je vaisz prochainement me marier, j'aimerai"
train2011-1378_000002.jpg,donc que vous preniez note de ma nouvelle
train2011-1378_000003.jpg,situation familiale et changiez mes données personnelles.
train2011-1378_000004.jpg,Vous remerciant de l'attention que vous
train2011-1378_000005.jpg,"porterez à mon dossier, je vous prie de croire,"
train2011-1378_000006.jpg,"Madame, Monsieur, en l'expression de mes salutations"
train2011-1378_000007.jpg,les meilleures.
train2011-1379_000001.jpg,"Je vous ai  commandés , il y a quelques"
train2011-1379_000002.jpg,"jours des actions de la Société ""Pravy"". Après mûre réflexion,"
train2011-1379_000003.jpg,je désirerais doubler la quantité d'actions  boursière  de cette
train2011-1379_000004.jpg,société. Ce qui monte la quantité d'achat à 50 actions.
train2011-1379_000005.jpg,Dans l'attente que vous m'envoyez les
train2011-1379_000006.jpg,imprimés d'achat.
train2011-1379_000007.jpg,"Veuillez agréer Madame, Monsieur"
train2011-1379_000008.jpg,mes sincères salutations.
train2011-1380_000001.jpg,"Suite à la commande que j'ai  effectué  le 12/12/06, je"
train2011-1380_000002.jpg,souhaiterais apporter une modification à cette dernière.
train2011-1380_000003.jpg,"En effet, je souhaiterais remplacer le modèle précédemment"
train2011-1380_000004.jpg,commandé par le modèle économique dont la référence
train2011-1380_000005.jpg,est la suivante : CH45-02.
train2011-1380_000006.jpg,Merci de me confirmer que vous avez bien pris en compte
train2011-1380_000007.jpg,ma demande.
train2011-1380_000008.jpg,"Dans l'attente de votre réponse, veuillez agréer"
train2011-1380_000009.jpg,"Madame, Monsieur, l'expression de mes salutations"
train2011-1380_000010.jpg,distinguées
train2011-1381_000001.jpg,Je vous informe qu'à ce jour ma demande citée en
train2011-1381_000002.jpg,objet n'est pas prise en considération par vos services. N'ayant
train2011-1381_000003.jpg,"pas reçu de votre part, confirmation de cette modification"
train2011-1381_000004.jpg,je souhaite que ma requête soit traitée si possible
train2011-1381_000005.jpg,rapidement afin d'éviter toutes difficultés.
train2011-1381_000006.jpg,"Je vous prie de recevoir Madame, Monsieur"
train2011-1381_000007.jpg,mes respectueuses salutations.
train2011-1382_000001.jpg,Je soussigné Eugène Violette désire  cloturer  mes
train2011-1382_000002.jpg,"comptes et résilier mes contrats chez vous, ayant trouvé"
train2011-1382_000003.jpg,des avantages plus attrayants chez un de vos concurrents.
train2011-1382_000004.jpg,Veuillez ainsi transférer mon argent sur mon nouveau compte
train2011-1382_000005.jpg,dont vous trouverez les coordonnées sur le RIB ci-joint.
train2011-1382_000006.jpg,Je vous remercie pour toutes ces années de confiance et
train2011-1382_000007.jpg,confidentialité et vous adresse mes sincères salutations distinguées.
train2011-1382_000008.jpg,Cordialement.
train2011-1383_000001.jpg,Je vous informe par la présente de mon déménagement et je vous
train2011-1383_000002.jpg,prie de bien vouloir résilier mon contrat d'assurance habitation
train2011-1383_000003.jpg,référencé dans l'objet.
train2011-1383_000004.jpg,Je vous remercie de bien vouloir prendre comme date d'échéance le
train2011-1383_000005.jpg,"07 janvier 2007, c'est à dire un délai d'un mois à compter de ce jour"
train2011-1383_000006.jpg,en application avec les dispositions de l'article L113-16 du Code
train2011-1383_000007.jpg,des assurances. Je souhaite que vous fermier mon compte.
train2011-1383_000008.jpg,Je reste à votre disposition pour toute information complémentaire
train2011-1383_000009.jpg,"et vous prie de recevoir, Madame, Monsieur, mes salutations les"
train2011-1383_000010.jpg,meilleures
train2011-1384_000001.jpg,Je trouve anormal que vous me fassiez parvenir
train2011-1384_000002.jpg,40 CD vierges et me les fassiez tous payer
train2011-1384_000003.jpg,alors que je n'en ai commandé que 20.
train2011-1384_000004.jpg,Je souhaiterais donc être remboursée des
train2011-1384_000005.jpg,20 CD que je n'ai pas commandés.
train2011-1384_000006.jpg,Je vous remercie d'avance pour votre
train2011-1384_000007.jpg,compréhension et attends une réponse rapide de
train2011-1384_000008.jpg,votre part.
train2011-1384_000009.jpg,"Cordialement,"
train2011-1385_000001.jpg,"Je suis intéressé par de nombreuses offres de votre enseigne,"
train2011-1385_000002.jpg,et je souhaiterais donc en devenir client. Pourriez-vous m'indiquer
train2011-1385_000003.jpg,la marche à suivre pour ouvrir un compte ? Merci pour votre
train2011-1385_000004.jpg,attention.
train2011-1385_000005.jpg,"Cordialement,"
train2011-1386_000001.jpg,Je vous informe que j'ai constaté depuis peu une
train2011-1386_000002.jpg,dégradation des conditions de vie dans mon immeuble.
train2011-1386_000003.jpg,"En effet, je suis  genée  par de nombreuses nuisances"
train2011-1386_000004.jpg,"sonores, essentiellement le soir et tôt le matin, et ce"
train2011-1386_000005.jpg,plus d'un mois.
train2011-1386_000006.jpg,J'ai constaté que la source de cette nuisance a été
train2011-1386_000007.jpg,provoquée par une très forte augmentation de trafic
train2011-1386_000008.jpg,"dans ma rue, sans doute proquée par les travaux"
train2011-1386_000009.jpg,ayant lieu dans le quartier.
train2011-1386_000010.jpg,Je vous remercie de prendre en compte ma demande
train2011-1386_000011.jpg,dans les plus brefs délais.
train2011-1386_000012.jpg,"Dans l'attente de votre réponse, veuillez agréer Madame,"
train2011-1386_000013.jpg,"Monsieur, l'expression de mes respectueuses salutations"
train2011-1387_000001.jpg,Je vous contacte pour une simple demande de documentation.
train2011-1387_000002.jpg,Je viens d'avoir un enfant et je souhaiterais donc souscrie à un
train2011-1387_000003.jpg,"contrat d'assurance vie. Pour cela, je fais appel à vous afin que"
train2011-1387_000004.jpg,vous me fournissiez votre documentation en matière d'assurance vie.
train2011-1387_000005.jpg,Vous trouverez en haut de cette lettre mes coordonnées ;
train2011-1387_000006.jpg,je reste toutefois joignable par téléphone dans le cas où vous
train2011-1387_000007.jpg,souhaiterize des informations me concernant.
train2011-1387_000008.jpg,"Veuillez agréer, Madame, Monsieur, l'expression de mes"
train2011-1387_000009.jpg,salutations distinguées.
train2011-1388_000001.jpg,Je souhaiterais vous commander un lot de
train2011-1388_000002.jpg,cinquante compact-disques vierges de la référence :
train2011-1388_000003.jpg,010-25-CDV.
train2011-1388_000004.jpg,Merci de m'envoyer ces produits ainsi qu'une
train2011-1388_000005.jpg,facture afin que je puisse vous régler la somme
train2011-1388_000006.jpg,dûe .
train2011-1388_000007.jpg,"En vous remerciant , veuillez agréer , Madame ,"
train2011-1388_000008.jpg,"Monsieur, mes salutations ."
train2011-1389_000001.jpg,JE SUIS INSATISFAITE DE VOTRE
train2011-1389_000002.jpg,ASSURANCE AUTOMOBILE.
train2011-1389_000003.jpg,VOTRE FORFAIT EST TROPS CHER. C'EST
train2011-1389_000004.jpg,POUR CELA QUE PAR CETTE  LETTR
train2011-1389_000005.jpg,JE RESILIE MON CONTRAT CHEZ VOUS
train2011-1390_000001.jpg,"ayant récemment perdu mon emploi, je sollicite"
train2011-1390_000002.jpg,de votre part une remise à titre gracieux.
train2011-1390_000003.jpg,Références de mon dossier : LJHFC34.
train2011-1390_000004.jpg,"Cordialement,"
train2011-1391_000001.jpg,Je vous commande un total de cinquante CD vierges dont la référence
train2011-1391_000002.jpg,produit est 010-25-CDV.
train2011-1391_000003.jpg,Je vous joins un chèque d'un montant de 20 euros comme
train2011-1391_000004.jpg,acompte au règlement total
train2011-1391_000005.jpg,J'attends le colis et espère continuer notre excellente relation.
train2011-1392_000001.jpg,J'ai passé une commande composée de 3 lots de 50 CD vierges
train2011-1392_000002.jpg,"(commande n° 226G 450X), sur votre site internet, le 10 décembre"
train2011-1392_000003.jpg,2006.
train2011-1392_000004.jpg,"Or, je souhaiterais doubler la quantité de CD commandée,"
train2011-1392_000005.jpg,"soit 6 lots de 50 CD vierges, au total."
train2011-1392_000006.jpg,Veuillez trouver ci-joint un chèque pour le règlement du surplus.
train2011-1392_000007.jpg,"Veuillez recevoir , Madame, Monsieur, mes sincères salutations."
train2011-1393_000001.jpg,Voici mon second courrier pour vous
train2011-1393_000002.jpg,demander  a  nouveau de résilier mon contrat.
train2011-1393_000003.jpg,N'ayant eu aucune nouvelle de votre part je tiens
train2011-1393_000004.jpg,à vous informer que si vous ne donnez pas suite je
train2011-1393_000005.jpg,me verrai dans l'obligatoin d'en informer vos supérieurs.
train2011-1393_000006.jpg,Je vous remercie par avance.
train2011-1393_000007.jpg,Recevez madame monsieur mes salutations
train2011-1394_000001.jpg,Je me permets de vous écrier car je souhaiterais
train2011-1394_000002.jpg,recevoir un catalogue des produits proposés
train2011-1394_000003.jpg,par votre banque
train2011-1394_000004.jpg,"Dans l'attente de vous lire, veuillez agréer"
train2011-1394_000005.jpg,mes salutations
train2011-1395_000001.jpg,J'ai bien reçu l'avis d'imposition me réclamant la somme de 2 000 € au
train2011-1395_000002.jpg,titre de l'impôt sur le revenu.
train2011-1395_000003.jpg,"Malheureusement, ma situation financière m'empêche tout à fait de régler"
train2011-1395_000004.jpg,"cette somme. En effet, je viens tout juste de perdre mon emploi."
train2011-1395_000005.jpg,C'est pourquoi je sollicite de votre part une remise exceptionnelle de cet
train2011-1395_000006.jpg,impôt. Vous trouverez ci-joint les photocopies des documents relatifs
train2011-1395_000007.jpg,à la perte de mon emploi.
train2011-1395_000008.jpg,"Avec mes remerciements, je vous prie de croire, Madame, Monsieur, en"
train2011-1395_000009.jpg,l'assurance de mes respectueuses salutations.
train2011-1396_000001.jpg,Je souhaite modifier le mode de paiement de mon
train2011-1396_000002.jpg,impôt sur le revenu et passer à un prélèvement mensuel.
train2011-1396_000003.jpg,Je vous remercie par avance pour ces démarches
train2011-1396_000004.jpg,Cordialement
train2011-1397_000001.jpg,je vous prie de trouver ci-joint le
train2011-1397_000002.jpg,règlement pour la présente commande de cinquante CD
train2011-1397_000003.jpg,"vierges (référence produit : 010-25-CDV), à livrer à"
train2011-1397_000004.jpg,mon domicile .
train2011-1397_000005.jpg,Cordialement
train2011-1398_000001.jpg,J'ai ouvert un compte bancaire dans votre agence le 15 juin
train2011-1398_000002.jpg,2006.
train2011-1398_000003.jpg,"Etant insatisfaite de ce service, je vous demande de fermer"
train2011-1398_000004.jpg,ce compte. Ma référence client est le QX0LN76.
train2011-1398_000005.jpg,"Je vous prie d'agréer, madame, l'expression de mes"
